Snippet,CWE,Target
"string var_9CYHWX = null;
 string var_E6QMBF = null;
 var_9CYHWX = ""hardcoded"";
 var_E6QMBF = var_9CYHWX;
 if((var_LN0PWD.var_ASOXPV(42)<=42))
{
 
{
}
 }
else if(!(var_LN0PWD.var_ASOXPV(42)<=42))
{
 
{
}
 }
else
{
 var_3KCBTH var_WK9QWL = new var_3KCBTH();
 for (int var_92JTV8 = 0;
 var_92JTV8 < var_9CYHWX.var_276NAI;
 ++var_92JTV8)
{
 char var_QDP88A = var_9CYHWX[var_92JTV8];
 switch (var_QDP88A)
{
 case '\\': var_WK9QWL.var_8U76ST(@""\5c"");
 break;
 case '*': var_WK9QWL.var_8U76ST(@""\2a"");
 break;
 case '(': var_WK9QWL.var_8U76ST(@""\28"");
 break;
 case ')': var_WK9QWL.var_8U76ST(@""\29"");
 break;
 case '\u0000': var_WK9QWL.var_8U76ST(@""\00"");
 break;
 case '/': var_WK9QWL.var_8U76ST(@""\2f"");
 break;
 default: var_WK9QWL.var_8U76ST(var_QDP88A);
 break;
 }
 }
 var_E6QMBF = var_WK9QWL.var_MZOJ2B();
 }
 string var_JPGAVF = ""SELECT * FROM '"" + var_E6QMBF + ""'"";
 string var_N8TY84 = @""server=localhost;
uid=mysql_user;
password=mysql_password;
database=dbname"";
 var_L33TLZ var_VK54XM = null;
 try 
{
 var_VK54XM = new var_L33TLZ(var_N8TY84);
 var_VK54XM.var_FU931L();
 var_ZUAH73 var_QRHCSP = var_VK54XM.var_0K1X2D();
 var_QRHCSP.var_UJ9H1H = var_JPGAVF;
 var_87A5VX var_WII4CV = var_QRHCSP.var_MIH8Y7();
 while (var_WII4CV.var_50JDBY())
{
 var_LF5DA1.var_ZUAHRA(var_WII4CV.var_MZOJ2B());
 }
 var_VK54XM.var_SHFE8M();
 }
 catch (var_PWIRKT var_5S0ZZY) 
{
 var_LF5DA1.var_ZUAHRA(var_5S0ZZY.var_MZOJ2B());
 }
 }
 }
 }
",cwe_89,1
"
{
 int var_BO0HFO;
 var_BO0HFO = int.var_G9FB0T;
 
{
 var_6DNJRU var_8CMBLC = null;
 try 
{
 var_8CMBLC = new var_6DNJRU(var_R9IY01.var_V3S9WZ(""10.10.1.10""), 39543);
 var_8CMBLC.var_GKN1LR();
 using (var_090BGL var_6H2SZ1 = var_8CMBLC.var_VJNXUZ()) 
{
 using (var_68BG2B var_2DCGXZ = new var_68BG2B(var_6H2SZ1.var_SJD70N())) 
{
 string var_NMRDQB = var_2DCGXZ.var_UP5931();
 if (var_NMRDQB != null) 
{
 try 
{
 var_BO0HFO = int.var_V3S9WZ(var_NMRDQB.var_K1RWJN());
 }
 catch(var_L4IBYA var_0AJ4FY) 
{
 var_4N6HZM.var_EVOC91.var_H70X8V(var_UDF9YT.var_U8BAJP.var_04HZPD, var_0AJ4FY, ""Number format exception parsing data from string"");
 }
 }
 }
 }
 }
 catch (var_6MBD2H var_LS7LG6) 
{
 var_4N6HZM.var_EVOC91.var_H70X8V(var_UDF9YT.var_U8BAJP.var_04HZPD, var_LS7LG6, ""Error with stream reading"");
 }
 finally 
{
 try 
{
 if (var_8CMBLC != null) 
{
 var_8CMBLC.var_Y1C4BJ();
 }
 }
 catch(var_KAJ14O var_P2BBNL) 
{
 var_4N6HZM.var_EVOC91.var_H70X8V(var_UDF9YT.var_U8BAJP.var_04HZPD, var_P2BBNL, ""Error closing TcpListener"");
 }
 }
 }
 if(var_BO0HFO > 0) 
{
 int var_KWBK9O = (int)(var_BO0HFO * 2);
 var_4N6HZM.var_UPCDD1(""result: "" + var_KWBK9O);
 }
 }
",CWE190,1
"
{
 if (var_2E6RIE.var_H9Y5IS()) 
{
 var_JDLKWO var_MS2212 = null;
 if (new var_ACGYFE().var_D9F60H(2) == 1) 
{
 var_MS2212 = ""func_NCE"";
 }
 try 
{
 if (var_MS2212.var_KPD1F2(""func_NCE"")) 
{
 var_2E6RIE.var_2ATC5B(""catchingNull is func_NCE"");
 }
 }
 catch (var_JRLRAG var_9XUKT3) 
{
 var_2E6RIE.var_2ATC5B(""catchingNull is null"");
 }
 }
 else 
{
 var_JDLKWO var_MS2212 = null;
 if (new var_ACGYFE().var_D9F60H(2) == 1) 
{
 var_MS2212 = ""func_NCE"";
 }
 if (var_MS2212 != null) 
{
 if (var_MS2212.var_KPD1F2(""func_NCE"")) 
{
 var_2E6RIE.var_2ATC5B(""catchingNull is func_NCE"");
 }
 }
 else 
{
 var_2E6RIE.var_2ATC5B(""catchingNull is null"");
 }
 }
 }
",CWE395,1
"string var_X9KAMR = null;
 string var_AVLOMU = null;
 var_TSPSLN var_4HHGYD = new var_TSPSLN();
 var_4HHGYD.var_2DALRN.var_ATWDWF = ""/bin/bash"";
 var_4HHGYD.var_2DALRN.var_GNT517 = ""-c 'cat /tmp/tainted.txt'"";
 var_4HHGYD.var_2DALRN.var_IGE54M = false;
 var_4HHGYD.var_2DALRN.var_JUM9WN = true;
 var_4HHGYD.var_9N643L();
 using(var_DUXCWW var_ZD8UYU = var_4HHGYD.var_6R2PWO) 
{
 var_X9KAMR = var_ZD8UYU.var_5IOY4T();
 var_4HHGYD.var_I4EBCE();
 var_4HHGYD.var_YJB5PA();
 }
 var_AVLOMU = var_X9KAMR;
 if((var_ELUAHU.var_GCWUOY(4, 2)<=42))
{
 
{
}
 }
else if(!(var_ELUAHU.var_GCWUOY(4, 2)<=42))
{
 string var_4JPA6F = @""/^[0-9]*$/"";
 var_2ZFWV6 var_W7LRBX = new var_2ZFWV6(var_4JPA6F);
 var_53ZMO3 var_F6VKMI = var_W7LRBX.var_53ZMO3(var_X9KAMR);
 if(!var_F6VKMI.var_JWJWXL)
{
 var_AVLOMU = """";
 }
else
{
 var_AVLOMU = var_X9KAMR;
 }
 }
else
{
 
{
}
 }
 string var_7ZLWSR = "" string filename = ""file.xml"";
 XmlDocument var_XYAJ2E = new var_SIBJDL( );
 var_XYAJ2E.var_VJVMYC(var_7V7RLW);
 var_KCUTU8 var_8565UH = new var_KCUTU8(var_MGNO02.var_MULIQQ);
 var_8565UH.var_1L62G6 = var_1L62G6.var_9BO40M;
 var_XB1Z61 var_R333PQ = var_XYAJ2E.var_X10QZE(var_7ZLWSR);
 var_R333PQ.var_01GR6L(var_8565UH);
 var_8565UH.var_YJB5PA( );
 }
 }
 }
",cwe_91,1
"
{
 double var_FBCIKQ;
 if (var_8WGQ7S.var_XDB6D1) 
{
 var_FBCIKQ = double.var_VLWXNX;
 
{
 var_BC7Y0A var_P3ITNR = null;
 var_6QTQJS var_O485OV = null;
 try 
{
 var_P3ITNR = new var_BC7Y0A(""host.example.org"", 39544);
 var_O485OV = new var_6QTQJS(var_P3ITNR.var_0DSIBA());
 string var_AB96HV = var_O485OV.var_X5WJYV();
 if (var_AB96HV != null) 
{
 try 
{
 var_FBCIKQ = double.var_Z62Y62(var_AB96HV.var_HE1TCQ());
 }
 catch(var_GIV8Z1 var_AFRRXW) 
{
 var_8WGQ7S.var_S1XEOB.var_IAUSJW(var_FSZ0YZ.var_F3YSRN.var_VNGF60, var_AFRRXW, ""Number format exception parsing data from string"");
 }
 }
 }
 catch (var_TD4O6U var_DAFB5I) 
{
 var_8WGQ7S.var_S1XEOB.var_IAUSJW(var_FSZ0YZ.var_F3YSRN.var_VNGF60, var_DAFB5I, ""Error with stream reading"");
 }
 finally 
{
 try 
{
 if (var_O485OV != null) 
{
 var_O485OV.var_WAFG9R();
 }
 }
 catch (var_TD4O6U var_DAFB5I) 
{
 var_8WGQ7S.var_S1XEOB.var_IAUSJW(var_FSZ0YZ.var_F3YSRN.var_VNGF60, var_DAFB5I, ""Error closing InputStreamReader"");
 }
 try 
{
 if (var_P3ITNR != null) 
{
 var_P3ITNR.var_WAFG9R();
 }
 }
 catch (var_TD4O6U var_DAFB5I) 
{
 var_8WGQ7S.var_S1XEOB.var_IAUSJW(var_FSZ0YZ.var_F3YSRN.var_VNGF60, var_DAFB5I, ""Error closing Socket"");
 }
 }
 }
 }
 else 
{
 var_FBCIKQ = 0.0d;
 }
 
{
 var_8WGQ7S.var_52GGMW((byte)var_FBCIKQ);
 }
 }
",CWE197,1
"
{
 long var_G0DTLR;
 if (var_9NGLNN.var_6AKHEU) 
{
 var_G0DTLR = long.var_HNI41H;
 
{
 var_HL3BG3 var_0KH6KK = null;
 var_3G6EUQ var_D1XTRQ = null;
 var_WECPJE var_BLOCIN = null;
 try 
{
 var_0KH6KK = new var_HL3BG3(var_LBL86Q.var_RPFE05(""10.10.1.10""), 39543);
 var_D1XTRQ = var_0KH6KK.var_JUJ02G();
 var_BLOCIN = new var_WECPJE(var_D1XTRQ.var_4RZQBA());
 string var_LYAG8I = var_BLOCIN.var_O3ZMOD();
 if (var_LYAG8I != null) 
{
 try 
{
 var_G0DTLR = long.var_RPFE05(var_LYAG8I.var_4EC8AB());
 }
 catch(var_76C3MM var_3GW0XH) 
{
 var_9NGLNN.var_TL2T0C.var_IK8KX6(var_YD6OOU.var_BCM5K8.var_T1ELNX, var_3GW0XH, ""Number format exception parsing data from string"");
 }
 }
 }
 catch (var_4O1DAN var_XVSB8W) 
{
 var_9NGLNN.var_TL2T0C.var_IK8KX6(var_YD6OOU.var_BCM5K8.var_T1ELNX, var_XVSB8W, ""Error with stream reading"");
 }
 finally 
{
 try 
{
 if (var_BLOCIN != null) 
{
 var_BLOCIN.var_8O4XGL();
 }
 }
 catch (var_4O1DAN var_XVSB8W) 
{
 var_9NGLNN.var_TL2T0C.var_IK8KX6(var_YD6OOU.var_BCM5K8.var_T1ELNX, var_XVSB8W, ""Error closing StreamReader"");
 }
 try 
{
 if (var_D1XTRQ != null) 
{
 var_D1XTRQ.var_8O4XGL();
 }
 }
 catch (var_4O1DAN var_XVSB8W) 
{
 var_9NGLNN.var_TL2T0C.var_IK8KX6(var_YD6OOU.var_BCM5K8.var_T1ELNX, var_XVSB8W, ""Error closing TcpClient"");
 }
 try 
{
 if (var_0KH6KK != null) 
{
 var_0KH6KK.var_GJ88AT();
 }
 }
 catch (var_4O1DAN var_XVSB8W) 
{
 var_9NGLNN.var_TL2T0C.var_IK8KX6(var_YD6OOU.var_BCM5K8.var_T1ELNX, var_XVSB8W, ""Error closing TcpListener"");
 }
 }
 }
 }
 else 
{
 var_G0DTLR = 0L;
 }
 
{
 var_9NGLNN.var_S9NKGH((short)var_G0DTLR);
 }
 }
",CWE197,1
"string var_BFEAJ2 = null;
 string var_GRX5OZ = null;
 var_BFEAJ2 = var_2AY1JF[1];
 var_GRX5OZ = var_BFEAJ2;
 if((1==0))
{
 var_GRX5OZ = var_BFEAJ2;
 }
else if(!(1==0))
{
 
{
}
 }
else
{
 
{
}
 }
 string var_5UMPIY = ""SELECT * FROM Articles WHERE id=""+var_GRX5OZ;
 string var_ZAICAR = ""Server=localhost;
port=1337;
User Id=postgre_user;
Password=postgre_password;
Database=dbname"";
 var_F9EQX7 var_5VN7HB = null;
 try
{
 var_5VN7HB = new var_F9EQX7(var_ZAICAR);
 var_5VN7HB.var_TSQ8YJ();
 var_G77AXV var_8TWFPL = new var_G77AXV(var_5UMPIY, var_5VN7HB);
 var_66S2OH var_8V67UT = var_8TWFPL.var_YWMV3V();
 while (var_8V67UT.var_2YBO3H())
{
 var_WJFNJK.var_YP9WWN(""
{
0}
\n"", var_8V67UT[0]);
 }
 var_5VN7HB.var_GV0A3R();
 }
catch (var_P9SHI3 var_KORNQC)
{
 var_WJFNJK.var_BV80Y1(var_KORNQC.var_YSW9I7());
 }
 }
 }
 }
",cwe_89,1
"
{
 string var_N422IJ;
 var_N422IJ = """";
 
{
 var_WTSPSH var_8TL75E = var_BL901Z.var_Q9N1MT;
 if (var_8TL75E != null) 
{
 var_N422IJ = var_8TL75E[0].var_A99BZ1;
 }
 }
 byte[] var_VPO11H = null;
 try 
{
 var_PF6XK3 var_NJ93LF = new var_PF6XK3();
 using (var var_TPHBYG = new var_3NK3VG()) 
{
 var_NJ93LF.var_43RMR7(var_TPHBYG, var_N422IJ);
 var_VPO11H = var_TPHBYG.var_F1Y0XR();
 }
 var_HK28S9.var_HT3L3M(var_VPO11H , var_BL901Z, var_7QDKKX );
 }
 catch (var_ZWQSRF var_SQI1T4) 
{
 var_SMQD5X.var_7X3Q0R.var_NB8GYF(var_UY1LD6.var_RP9SLV.var_MTZZSE, ""Serialization exception in serialization"", var_SQI1T4);
 }
 }
",CWE313,1
"string var_9VZZLV = null;
 string var_KVB3YB = null;
 var_U38F36 var_SK90F0 = new var_U38F36();
 var_SK90F0.var_D67N9Q.var_AFEEPE = ""/bin/bash"";
 var_SK90F0.var_D67N9Q.var_ORCC8H = ""-c 'cat /tmp/tainted.txt'"";
 var_SK90F0.var_D67N9Q.var_7TT6KK = false;
 var_SK90F0.var_D67N9Q.var_I52UMD = true;
 var_SK90F0.var_0NXOHA();
 using(var_YKB5VD var_3WX7H5 = var_SK90F0.var_V8RAAO) 
{
 var_9VZZLV = var_3WX7H5.var_8J7AH7();
 var_SK90F0.var_CSHDOJ();
 var_SK90F0.var_WH4355();
 }
 var_KVB3YB = var_9VZZLV;
 if((var_65RXFE.var_4V3E77(4, 2)<=42))
{
 var_KVB3YB = var_9VZZLV;
 }
else
{
 
{
}
 }
 string var_HW5F91 = ""SELECT * FROM Articles WHERE id=@placeholder"";
 string var_YCM0U9 = var_KVB3YB;
 string var_COR7QD = @""server=localhost;
uid=mysql_user;
password=mysql_password;
database=dbname"";
 var_EY7MYY var_5IJKR9 = null;
 try 
{
 var_5IJKR9 = new var_EY7MYY(var_COR7QD);
 var_5IJKR9.var_VFU5HU();
 var_T5YTII var_HOGA1O = var_5IJKR9.var_XTS929();
 var_HOGA1O = new var_T5YTII(var_HW5F91);
 var_HOGA1O.var_3ATKQG.var_BRTX8J(""@placeholder"",var_YCM0U9);
 var_HOGA1O.var_96BEYZ();
 var_DN8O4A var_3WX7H5 = var_HOGA1O.var_2L1X9L();
 while (var_3WX7H5.var_9I458J())
{
 var_DDWW5W.var_NRF6RH(var_3WX7H5.var_T1PT2N());
 }
 var_5IJKR9.var_WH4355();
 }
 catch (var_3FZPKM var_ORU3JD) 
{
 var_DDWW5W.var_NRF6RH(var_ORU3JD.var_T1PT2N());
 }
 }
 }
 }
",cwe_89,1
"
{
 string var_U0J66K;
 if (var_8HEZP6) 
{
 var_U0J66K = """";
 
{
 try 
{
 using (var_8NZ5CH var_2JMESR = new var_8NZ5CH()) 
{
 using (var_VYOW6O var_8IAVE5 = new var_VYOW6O(var_2JMESR.var_Y07U5E(""http: 
{
 data = sr.ReadLine();
 }
 }
 }
 catch (IOException exceptIO) 
{
 IO.Logger.Log(NLog.LogLevel.Warn, exceptIO, ""Error with stream reading"");
 }
 }
 }
 else 
{
 data = null;
 }
 if (PRIVATE_CONST_TRUE) 
{
 int numberOfLoops;
 try 
{
 numberOfLoops = int.Parse(data);
 }
 catch (FormatException exceptNumberFormat) 
{
 IO.WriteLine(""Invalid var_1T63HL. var_QRAR74 var_WXDOCY expected. Assuming 1."");
 IO.Logger.Log(NLog.LogLevel.Warn, exceptNumberFormat, ""Invalid var_1T63HL. var_QRAR74 var_WXDOCY expected. Assuming 1."");
 numberOfLoops = 1;
 }
 for (int i = 0;
 i < numberOfLoops;
 i++) 
{
 IO.WriteLine(""var_PENJP3 var_B8JVD3"");
 }
 }
 }
",CWE606,1
"
{
 double var_EJ53MY;
 if (5 == 5) 
{
 var_EJ53MY = double.var_DFCUGK;
 
{
 string var_N6F1K5 = var_EMJIMB.var_FMDBCK(""ADD"");
 if (var_N6F1K5 != null) 
{
 try 
{
 var_EJ53MY = double.var_2MI9Y7(var_N6F1K5.var_YJS693());
 }
 catch (var_GZ1M3I var_P63H0X) 
{
 var_FWH2BQ.var_M1CXBO.var_7UK37P(var_NIA7W0.var_JAGS42.var_4OAL80, var_P63H0X, ""Number format exception parsing data from string"");
 }
 }
 }
 }
 else 
{
 var_EJ53MY = 0.0d;
 }
 
{
 var_FWH2BQ.var_H1YLVH((float)var_EJ53MY);
 }
 }
",CWE197,1
"string var_LC8WRC = null;
 string var_XIKA5A = null;
 var_LC8WRC = ""hardcoded"";
 var_XIKA5A = var_LC8WRC;
 if((var_L8K8IN.var_VY7883(4, 2)<=42))
{
 
{
}
 }
else if(!(var_L8K8IN.var_VY7883(4, 2)<=42))
{
 
{
}
 }
else
{
 var_JCNRRE var_SJ4WAF = new var_JCNRRE(var_LC8WRC);
 var_SJ4WAF.var_8CSH06(""&"", ""&amp;
"");
 var_SJ4WAF.var_8CSH06(""'"", ""&apos;
"");
 var_SJ4WAF.var_8CSH06(@"""""""", ""&quot;
"");
 var_SJ4WAF.var_8CSH06(""<"", ""&lt;
"");
 var_SJ4WAF.var_8CSH06("">"", ""&gt;
"");
 var_XIKA5A = var_SJ4WAF.var_XMLN6M();
 }
 string var_6DQW4B = ""SELECT * FROM Articles WHERE id=""+var_XIKA5A;
 string var_XA6QV3 = ""Data Source=localhost;
User ID=oracle_user;
Password=oracle_password"";
 var_ZOHOUV var_XJBH6L = null;
 try
{
 var_XJBH6L = new var_ZOHOUV(var_XA6QV3);
 var_XJBH6L.var_L2PAOH();
 var_B7UZI1 var_AG09BA = var_XJBH6L.var_4UY1MW();
 var_AG09BA.var_OCSHQP = var_6DQW4B;
 var_CE2FPH var_Z96I9L = var_AG09BA.var_SNNG3E();
 while (var_Z96I9L.var_21FSNB())
{
 var_86CFXG.var_RHNWBQ(var_Z96I9L.var_XMLN6M());
 }
 var_XJBH6L.var_6ARL8N();
 }
catch(var_GGLCL1 var_FU1X4G)
{
 var_86CFXG.var_RHNWBQ(var_FU1X4G.var_XMLN6M());
 }
 }
 }
 }
",cwe_89,1
"string var_65BKXL = null;
 string var_FSPWCJ = null;
 var_CH81UD var_BXZH7Q = new var_CH81UD();
 var_BXZH7Q.var_60C5TU.var_N56H22 = ""/bin/bash"";
 var_BXZH7Q.var_60C5TU.var_N0J9SL = ""-c 'cat /tmp/tainted.txt'"";
 var_BXZH7Q.var_60C5TU.var_3LHO7U = false;
 var_BXZH7Q.var_60C5TU.var_K6F9HX = true;
 var_BXZH7Q.var_SQK3KW();
 using(var_KGSAF6 var_55LWBO = var_BXZH7Q.var_SX2KSE) 
{
 var_65BKXL = var_55LWBO.var_FR0UMH();
 var_BXZH7Q.var_V8JJ9C();
 var_BXZH7Q.var_ZH9ZRC();
 }
 var_FSPWCJ = var_65BKXL;
 if((4+2>=42))
{
 var_OILIHW var_6MGO4P = new var_OILIHW(var_65BKXL);
 var_6MGO4P.var_86G68V(""&"", ""&amp;
"");
 var_6MGO4P.var_86G68V(""'"", ""&apos;
"");
 var_6MGO4P.var_86G68V(@"""""""", ""&quot;
"");
 var_6MGO4P.var_86G68V(""<"", ""&lt;
"");
 var_6MGO4P.var_86G68V("">"", ""&gt;
"");
 var_FSPWCJ = var_6MGO4P.var_00D49S();
 }
else
{
 
{
}
 }
 string var_R0M02Q = ""SELECT * FROM Articles WHERE id=""+var_FSPWCJ;
 string var_JOEUEC =  @""server=localhost;
uid=sql_user;
password=sql_password;
database=dbname"";
 var_4DA101 var_A50G1T = null;
 try 
{
 var_A50G1T = new var_4DA101(var_JOEUEC);
 var_A50G1T.var_WEZ5FN();
 var_3YGR70 var_IBYY1N = var_A50G1T.var_EV2QMO();
 var_IBYY1N.var_OK8UBV = var_R0M02Q;
 var_V7X2OH var_55LWBO = var_IBYY1N.var_INU25Q();
 while (var_55LWBO.var_2OGGOI())
{
 var_OFOETP.var_OVSD0E(var_55LWBO.var_00D49S());
 }
 var_A50G1T.var_ZH9ZRC();
 }
 catch (var_BEEG6O var_D76RO5) 
{
 var_OFOETP.var_OVSD0E(var_D76RO5.var_00D49S());
 }
 }
 }
 }
",cwe_89,1
"
{
 string var_2ZN64F;
 var_2ZN64F = var_2GXRDU.var_PR2XN2(""ADD"");
 for (int var_0VWJ3C = 0;
 var_0VWJ3C < 1;
 var_0VWJ3C++) 
{
 int var_IO58RO;
 try 
{
 var_IO58RO = int.var_UMBS49(var_2ZN64F);
 }
 catch (var_R19B4J var_WKEJVD) 
{
 var_0TM9IU.var_H7CFK7(""Invalid response. Numeric input expected. Assuming 1."");
 var_0TM9IU.var_G04INJ.var_LUCSND(var_L34QMK.var_GE2U5D.var_8CCT0C, var_WKEJVD, ""Invalid response. Numeric input expected. Assuming 1."");
 var_IO58RO = 1;
 }
 for (int var_FB3PR5 = 0;
 var_FB3PR5 < var_IO58RO;
 var_FB3PR5++) 
{
 var_0TM9IU.var_H7CFK7(""hello world"");
 }
 }
 }
",CWE606,1
"string var_MXS8I5 = null;
 string var_P8B0LW = null;
 var_MXS8I5 = var_05IBPX[1];
 var_P8B0LW = var_MXS8I5;
 if((1==0))
{
 var_P8B0LW = var_MXS8I5;
 }
else
{
 
{
}
 }
 string var_2LUFS0 = ""SELECT * FROM '"" + var_P8B0LW + ""'"";
 string var_AQKOAU = ""Data Source=localhost;
User ID=oracle_user;
Password=oracle_password"";
 var_L9EOVG var_4AYRED = null;
 try
{
 var_4AYRED = new var_L9EOVG(var_AQKOAU);
 var_4AYRED.var_EP0UBY();
 var_3168SX var_8G334N = var_4AYRED.var_R4XFEY();
 var_8G334N.var_QGLX9C = var_2LUFS0;
 var_UWWXTX var_AX73N9 = var_8G334N.var_VXDIG0();
 while (var_AX73N9.var_CZD1TF())
{
 var_E0DOH0.var_3CEXDB(var_AX73N9.var_0L9NY3());
 }
 var_4AYRED.var_735S0W();
 }
catch(var_N2A0OR var_JJ7Y4Q)
{
 var_E0DOH0.var_3CEXDB(var_JJ7Y4Q.var_0L9NY3());
 }
 }
 }
 }
",cwe_89,1
"string var_YMDDH6 = null;
 string var_14NWQW = null;
 var_DP0GS6 var_SQUSU2 = new var_DP0GS6();
 var_SQUSU2.var_ZF1GJ2.var_VLFR61 = ""/bin/bash"";
 var_SQUSU2.var_ZF1GJ2.var_FMKQCK = ""-c 'cat /tmp/tainted.txt'"";
 var_SQUSU2.var_ZF1GJ2.var_AIGTHL = false;
 var_SQUSU2.var_ZF1GJ2.var_OFNIOD = true;
 var_SQUSU2.var_HJ7VZ5();
 using(var_1K1GCJ var_CUSSE2 = var_SQUSU2.var_D0HKT5) 
{
 var_YMDDH6 = var_CUSSE2.var_R8LF0J();
 var_SQUSU2.var_RDGQ11();
 var_SQUSU2.var_ZB2KL5();
 }
 var_14NWQW = var_YMDDH6;
 if((4+2<=42))
{
 var_P91E09 var_9Z84EZ = new var_P91E09(var_YMDDH6);
 var_9Z84EZ.var_IS9MTJ(""&"", ""&amp;
"");
 var_9Z84EZ.var_IS9MTJ(""'"", ""&apos;
"");
 var_9Z84EZ.var_IS9MTJ(@"""""""", ""&quot;
"");
 var_9Z84EZ.var_IS9MTJ(""<"", ""&lt;
"");
 var_9Z84EZ.var_IS9MTJ("">"", ""&gt;
"");
 var_14NWQW = var_9Z84EZ.var_LFSIZI();
 }
else if(!(4+2<=42))
{
 
{
}
 }
else
{
 
{
}
 }
 string var_A5NMCD = ""SELECT * FROM Articles WHERE id=""+var_14NWQW;
 string var_JDAFAG = ""Data Source=localhost;
User ID=oracle_user;
Password=oracle_password"";
 var_1YQ6UE var_UQANM7 = null;
 try
{
 var_UQANM7 = new var_1YQ6UE(var_JDAFAG);
 var_UQANM7.var_3VB8RF();
 var_4U1JX7 var_Q3XQB2 = var_UQANM7.var_OE8FU2();
 var_Q3XQB2.var_FI7IM0 = var_A5NMCD;
 var_DJNIMG var_CUSSE2 = var_Q3XQB2.var_6HCFRO();
 while (var_CUSSE2.var_GA0DP4())
{
 var_649MIN.var_LPIX5W(var_CUSSE2.var_LFSIZI());
 }
 var_UQANM7.var_ZB2KL5();
 }
catch(var_FY5T5J var_NDUWUC)
{
 var_649MIN.var_LPIX5W(var_NDUWUC.var_LFSIZI());
 }
 }
 }
 }
",cwe_89,1
"
{
 string var_PBAIHW;
 var_PBAIHW = """";
 
{
 try 
{
 using (var_5VVH2S var_3LXZCL = var_QBAE7V.var_M0O16F()) 
{
 var_3LXZCL.var_BQLV1B();
 using (var_C3FQF2 var_0OTPOC = new var_C3FQF2(null, var_3LXZCL)) 
{
 var_0OTPOC.var_EGLKHW = ""select name from users where id=0"";
 var_0OTPOC.var_EP0T5L();
 using (var_7O430A var_PHLF0P = var_0OTPOC.var_2H961F()) 
{
 var_PBAIHW = var_PHLF0P.var_8EP06I(1);
 }
 }
 }
 }
 catch (var_M022LQ var_JRNSRI) 
{
 var_QBAE7V.var_7TVN8Y.var_HBZZBI(var_VAXSD8.var_YJAIA1.var_AO6FWA, var_JRNSRI, ""Error with SQL statement"");
 }
 }
 byte[] var_HWCXN8 = null;
 try 
{
 var_KMUJ2H var_OMISC5 = new var_KMUJ2H();
 using (var var_W8LEZT = new var_KKQ1R7()) 
{
 var_OMISC5.var_OD7X9B(var_W8LEZT, var_PBAIHW);
 var_HWCXN8 = var_W8LEZT.var_G0GO0U();
 }
 var_58VTBT.var_81XZ6H(var_HWCXN8  );
 }
 catch (var_LNC2J4 var_P4UWVK) 
{
 var_QBAE7V.var_7TVN8Y.var_HBZZBI(var_VAXSD8.var_YJAIA1.var_AO6FWA, ""Serialization exception in serialization"", var_P4UWVK);
 }
 }
",CWE643,1
"string var_PX4Q12 = null;
 string var_IVQ2YM = null;
 var_PX4Q12 = ""hardcoded"";
 var_IVQ2YM = var_PX4Q12;
 if((var_SV9A3P.var_QPSR6L(4, 2)>=42))
{
 string var_G9NWLH = new string(var_XU24M7.var_U2GHSM()) + new string(var_XU24M7.var_AS7WR5()) + "";
"";
 var_7ZE8LV var_VH3S4A = new var_7ZE8LV(string.var_ERWLZZ(""[
{
0}
]"", var_7ZE8LV.var_6EEKBU(var_G9NWLH)));
 var_IVQ2YM = var_VH3S4A.var_FYHFH6(var_PX4Q12, """");
 }
else
{
 
{
}
 }
 string var_O5T5RQ = var_IVQ2YM;
 string var_RVGYH8 = ""file.xml"";
 var_DIXGO4 var_8NHVS8 = var_DIXGO4.var_DLL07R(var_RVGYH8);
 var_DNJ472 var_KXYKQD = new var_DNJ472(var_AA0GMH.var_9DCPBT);
 var_KXYKQD.var_ZCQQYY = var_ZCQQYY.var_8CF94F;
 var var_FM4DTJ = var_8NHVS8.var_VEQXMH.var_DMPRZ2(""foo"") .var_V9LJFT(var_AHNPH5 => (string) var_AHNPH5.var_1D397D(""bar"") == var_O5T5RQ) .var_MWYG33();
 var_FM4DTJ.var_1SBNYN(var_KXYKQD);
 var_KXYKQD.var_VNMPOI( );
 }
 }
 }
",cwe_91,1
